"lon" "lat" "Continent" "Type" "Name" "Acronym"
"42307" 6.5 -27.5 "ATLANTIC" "Ocean" "S.Atlantic-Ocean" "SAO"
"42308" 7.5 -27.5 "ATLANTIC" "Ocean" "S.Atlantic-Ocean" "SAO"
"42309" 8.5 -27.5 "AFRICA" "Land" "W.Southern-Africa" "WSAF"
"42310" 9.5 -27.5 "AFRICA" "Land" "W.Southern-Africa" "WSAF"
"42311" 10.5 -27.5 "AFRICA" "Land" "W.Southern-Africa" "WSAF"
"42312" 11.5 -27.5 "AFRICA" "Land" "W.Southern-Africa" "WSAF"
"42313" 12.5 -27.5 "AFRICA" "Land" "W.Southern-Africa" "WSAF"
"42314" 13.5 -27.5 "AFRICA" "Land" "W.Southern-Africa" "WSAF"
"42315" 14.5 -27.5 "AFRICA" "Land" "W.Southern-Africa" "WSAF"
"42316" 15.5 -27.5 "AFRICA" "Land" "W.Southern-Africa" "WSAF"
"42317" 16.5 -27.5 "AFRICA" "Land" "W.Southern-Africa" "WSAF"
"42318" 17.5 -27.5 "AFRICA" "Land" "W.Southern-Africa" "WSAF"
"42319" 18.5 -27.5 "AFRICA" "Land" "W.Southern-Africa" "WSAF"
"42320" 19.5 -27.5 "AFRICA" "Land" "W.Southern-Africa" "WSAF"
"42321" 20.5 -27.5 "AFRICA" "Land" "W.Southern-Africa" "WSAF"
"42322" 21.5 -27.5 "AFRICA" "Land" "W.Southern-Africa" "WSAF"
"42323" 22.5 -27.5 "AFRICA" "Land" "W.Southern-Africa" "WSAF"
"42324" 23.5 -27.5 "AFRICA" "Land" "W.Southern-Africa" "WSAF"
"42325" 24.5 -27.5 "AFRICA" "Land" "W.Southern-Africa" "WSAF"
"42326" 25.5 -27.5 "AFRICA" "Land" "E.Southern-Africa" "ESAF"
"42327" 26.5 -27.5 "AFRICA" "Land" "E.Southern-Africa" "ESAF"
"42328" 27.5 -27.5 "AFRICA" "Land" "E.Southern-Africa" "ESAF"
"42329" 28.5 -27.5 "AFRICA" "Land" "E.Southern-Africa" "ESAF"
"42330" 29.5 -27.5 "AFRICA" "Land" "E.Southern-Africa" "ESAF"
"42331" 30.5 -27.5 "AFRICA" "Land" "E.Southern-Africa" "ESAF"
"42332" 31.5 -27.5 "AFRICA" "Land" "E.Southern-Africa" "ESAF"
"42333" 32.5 -27.5 "AFRICA" "Land" "E.Southern-Africa" "ESAF"
"42334" 33.5 -27.5 "AFRICA" "Land" "E.Southern-Africa" "ESAF"
"42335" 34.5 -27.5 "AFRICA" "Land" "E.Southern-Africa" "ESAF"
"42336" 35.5 -27.5 "AFRICA" "Land" "E.Southern-Africa" "ESAF"
"42337" 36.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42338" 37.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42339" 38.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42340" 39.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42341" 40.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42342" 41.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42343" 42.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42344" 43.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42345" 44.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42346" 45.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42347" 46.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42348" 47.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42349" 48.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42350" 49.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42351" 50.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42352" 51.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42353" 52.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42354" 53.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42355" 54.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42356" 55.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42357" 56.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42358" 57.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42359" 58.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42360" 59.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42361" 60.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42362" 61.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42363" 62.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42364" 63.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42365" 64.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42366" 65.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42367" 66.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42368" 67.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42369" 68.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42370" 69.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42371" 70.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42372" 71.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42373" 72.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42374" 73.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42375" 74.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42376" 75.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42377" 76.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42378" 77.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42379" 78.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42380" 79.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42381" 80.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42382" 81.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42383" 82.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42384" 83.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42385" 84.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42386" 85.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42387" 86.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42388" 87.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42389" 88.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42390" 89.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42391" 90.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42392" 91.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42393" 92.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42394" 93.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42395" 94.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42396" 95.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42397" 96.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42398" 97.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42399" 98.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42400" 99.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42401" 100.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42402" 101.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42403" 102.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42404" 103.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42405" 104.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42406" 105.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42407" 106.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42408" 107.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42409" 108.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42410" 109.5 -27.5 "INDIAN" "Ocean" "S.Indic-Ocean" "SIO"
"42411" 110.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42412" 111.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42413" 112.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42414" 113.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42415" 114.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42416" 115.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42417" 116.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42418" 117.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42419" 118.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42420" 119.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42421" 120.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42422" 121.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42423" 122.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42424" 123.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42425" 124.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42426" 125.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42427" 126.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42428" 127.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42429" 128.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42430" 129.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42431" 130.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42432" 131.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42433" 132.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42434" 133.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42435" 134.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42436" 135.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42437" 136.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42438" 137.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42439" 138.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42440" 139.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42441" 140.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42442" 141.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42443" 142.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42444" 143.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42445" 144.5 -27.5 "OCEANIA" "Land" "C.Australia" "CAU"
"42446" 145.5 -27.5 "OCEANIA" "Land" "E.Australia" "EAU"
"42447" 146.5 -27.5 "OCEANIA" "Land" "E.Australia" "EAU"
"42448" 147.5 -27.5 "OCEANIA" "Land" "E.Australia" "EAU"
"42449" 148.5 -27.5 "OCEANIA" "Land" "E.Australia" "EAU"
"42450" 149.5 -27.5 "OCEANIA" "Land" "E.Australia" "EAU"
"42451" 150.5 -27.5 "OCEANIA" "Land" "E.Australia" "EAU"
"42452" 151.5 -27.5 "OCEANIA" "Land" "E.Australia" "EAU"
"42453" 152.5 -27.5 "OCEANIA" "Land" "E.Australia" "EAU"
"42454" 153.5 -27.5 "OCEANIA" "Land" "E.Australia" "EAU"
"42455" 154.5 -27.5 "OCEANIA" "Land" "E.Australia" "EAU"
"42456" 155.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42457" 156.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42458" 157.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42459" 158.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42460" 159.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42461" 160.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42462" 161.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42463" 162.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42464" 163.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42465" 164.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42466" 165.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42467" 166.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42468" 167.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42469" 168.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42470" 169.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42471" 170.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42472" 171.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42473" 172.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42474" 173.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42475" 174.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42476" 175.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42477" 176.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42478" 177.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42479" 178.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42480" 179.5 -27.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42481" -179.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42482" -178.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42483" -177.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42484" -176.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42485" -175.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42486" -174.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42487" -173.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42488" -172.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42489" -171.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42490" -170.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42491" -169.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42492" -168.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42493" -167.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42494" -166.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42495" -165.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42496" -164.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42497" -163.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42498" -162.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42499" -161.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42500" -160.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42501" -159.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42502" -158.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42503" -157.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42504" -156.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42505" -155.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42506" -154.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42507" -153.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42508" -152.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42509" -151.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42510" -150.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42511" -149.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42512" -148.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42513" -147.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42514" -146.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42515" -145.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42516" -144.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42517" -143.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42518" -142.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42519" -141.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42520" -140.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42521" -139.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42522" -138.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42523" -137.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42524" -136.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42525" -135.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42526" -134.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42527" -133.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42528" -132.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42529" -131.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42530" -130.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42531" -129.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42532" -128.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42533" -127.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42534" -126.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42535" -125.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42536" -124.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42537" -123.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42538" -122.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42539" -121.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42540" -120.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42541" -119.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42542" -118.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42543" -117.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42544" -116.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42545" -115.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42546" -114.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42547" -113.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42548" -112.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42549" -111.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42550" -110.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42551" -109.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42552" -108.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42553" -107.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42554" -106.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42555" -105.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42556" -104.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42557" -103.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42558" -102.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42559" -101.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42560" -100.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42561" -99.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42562" -98.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42563" -97.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42564" -96.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42565" -95.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42566" -94.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42567" -93.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42568" -92.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42569" -91.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42570" -90.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42571" -89.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42572" -88.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42573" -87.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42574" -86.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42575" -85.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42576" -84.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42577" -83.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42578" -82.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42579" -81.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42580" -80.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42581" -79.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42582" -78.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42583" -77.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42584" -76.5 -28.5 "PACIFIC" "Ocean" "S.Pacific-Ocean" "SPO"
"42585" -75.5 -28.5 "SOUTH-AMERICA" "Land" "S.W.South-America" "SWS"
"42586" -74.5 -28.5 "SOUTH-AMERICA" "Land" "S.W.South-America" "SWS"
"42587" -73.5 -28.5 "SOUTH-AMERICA" "Land" "S.W.South-America" "SWS"
"42588" -72.5 -28.5 "SOUTH-AMERICA" "Land" "S.W.South-America" "SWS"
"42589" -71.5 -28.5 "SOUTH-AMERICA" "Land" "S.W.South-America" "SWS"
"42590" -70.5 -28.5 "SOUTH-AMERICA" "Land" "S.W.South-America" "SWS"
"42591" -69.5 -28.5 "SOUTH-AMERICA" "Land" "S.W.South-America" "SWS"
"42592" -68.5 -28.5 "SOUTH-AMERICA" "Land" "S.W.South-America" "SWS"
"42593" -67.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42594" -66.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42595" -65.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42596" -64.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42597" -63.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42598" -62.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42599" -61.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42600" -60.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42601" -59.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42602" -58.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42603" -57.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42604" -56.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42605" -55.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42606" -54.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42607" -53.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42608" -52.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42609" -51.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42610" -50.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42611" -49.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42612" -48.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42613" -47.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42614" -46.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42615" -45.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42616" -44.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
"42617" -43.5 -28.5 "SOUTH-AMERICA" "Land" "S.E.South-America" "SES"
