"lon" "lat" "lm"
"39175" 114.5 -18.5 0
"39176" 115.5 -18.5 0
"39177" 116.5 -18.5 0
"39178" 117.5 -18.5 0
"39179" 118.5 -18.5 0
"39180" 119.5 -18.5 0
"39181" 120.5 -18.5 0
"39182" 121.5 -18.5 0.5
"39183" 122.5 -18.5 1
"39184" 123.5 -18.5 1
"39185" 124.5 -18.5 1
"39186" 125.5 -18.5 1
"39187" 126.5 -18.5 1
"39188" 127.5 -18.5 1
"39189" 128.5 -18.5 1
"39190" 129.5 -18.5 1
"39191" 130.5 -18.5 1
"39192" 131.5 -18.5 1
"39193" 132.5 -18.5 1
"39194" 133.5 -18.5 1
"39195" 134.5 -18.5 1
"39196" 135.5 -18.5 1
"39197" 136.5 -18.5 1
"39198" 137.5 -18.5 1
"39199" 138.5 -18.5 1
"39200" 139.5 -18.5 1
"39201" 140.5 -18.5 1
"39202" 141.5 -18.5 1
"39203" 142.5 -18.5 1
"39204" 143.5 -18.5 1
"39205" 144.5 -18.5 1
"39206" 145.5 -18.5 1
"39207" 146.5 -18.5 0.75
"39208" 147.5 -18.5 0
"39209" 148.5 -18.5 0
"39210" 149.5 -18.5 0
"39211" 150.5 -18.5 0
"39212" 151.5 -18.5 0
"39213" 152.5 -18.5 0
"39214" 153.5 -18.5 0
"39215" 154.5 -18.5 0
"39216" 155.5 -18.5 0
"39217" 156.5 -18.5 0
"39218" 157.5 -18.5 0
"39219" 158.5 -18.5 0
"39220" 159.5 -18.5 0
"39221" 160.5 -18.5 0
"39222" 161.5 -18.5 0
"39223" 162.5 -18.5 0
"39224" 163.5 -18.5 0
"39225" 164.5 -18.5 0
"39226" 165.5 -18.5 0
"39227" 166.5 -18.5 0
"39228" 167.5 -18.5 0
"39229" 168.5 -18.5 0
"39230" 169.5 -18.5 0.25
"39231" 170.5 -18.5 0
"39232" 171.5 -18.5 0
"39233" 172.5 -18.5 0
"39234" 173.5 -18.5 0
"39235" 174.5 -18.5 0
"39236" 175.5 -18.5 0
"39237" 176.5 -18.5 0
"39238" 177.5 -18.5 0.5
"39239" 178.5 -18.5 0.5
"39240" 179.5 -18.5 0.25
"39241" -179.5 -19.5 0
"39242" -178.5 -19.5 0
"39243" -177.5 -19.5 0
"39244" -176.5 -19.5 0
"39245" -175.5 -19.5 0
"39246" -174.5 -19.5 0.25
"39247" -173.5 -19.5 0
"39248" -172.5 -19.5 0
"39249" -171.5 -19.5 0
"39250" -170.5 -19.5 0
"39251" -169.5 -19.5 0.25
"39252" -168.5 -19.5 0
"39253" -167.5 -19.5 0
"39254" -166.5 -19.5 0
"39255" -165.5 -19.5 0
"39256" -164.5 -19.5 0
"39257" -163.5 -19.5 0
"39258" -162.5 -19.5 0
"39259" -161.5 -19.5 0
"39260" -160.5 -19.5 0
"39261" -159.5 -19.5 0
"39262" -158.5 -19.5 0
"39263" -157.5 -19.5 0
"39264" -156.5 -19.5 0
"39265" -155.5 -19.5 0
"39266" -154.5 -19.5 0
"39267" -153.5 -19.5 0
"39268" -152.5 -19.5 0
"39269" -151.5 -19.5 0
"39270" -150.5 -19.5 0
"39271" -149.5 -19.5 0
"39272" -148.5 -19.5 0
"39273" -147.5 -19.5 0
"39274" -146.5 -19.5 0
"39275" -145.5 -19.5 0
"39276" -144.5 -19.5 0.25
"39277" -143.5 -19.5 0
"39278" -142.5 -19.5 0
"39279" -141.5 -19.5 0
"39280" -140.5 -19.5 0
"39281" -139.5 -19.5 0
"39282" -138.5 -19.5 0
"39283" -137.5 -19.5 0
"39284" -136.5 -19.5 0
"39285" -135.5 -19.5 0
"39286" -134.5 -19.5 0
"39287" -133.5 -19.5 0
"39288" -132.5 -19.5 0
"39289" -131.5 -19.5 0
"39290" -130.5 -19.5 0
"39291" -129.5 -19.5 0
"39292" -128.5 -19.5 0
"39293" -127.5 -19.5 0
"39294" -126.5 -19.5 0
"39295" -125.5 -19.5 0
"39296" -124.5 -19.5 0
"39297" -123.5 -19.5 0
"39298" -122.5 -19.5 0
"39299" -121.5 -19.5 0
"39300" -120.5 -19.5 0
"39301" -119.5 -19.5 0
"39302" -118.5 -19.5 0
"39303" -117.5 -19.5 0
"39304" -116.5 -19.5 0
"39305" -115.5 -19.5 0
"39306" -114.5 -19.5 0
"39307" -113.5 -19.5 0
"39308" -112.5 -19.5 0
"39309" -111.5 -19.5 0
"39310" -110.5 -19.5 0
"39311" -109.5 -19.5 0
"39312" -108.5 -19.5 0
"39313" -107.5 -19.5 0
"39314" -106.5 -19.5 0
"39315" -105.5 -19.5 0
"39316" -104.5 -19.5 0
"39317" -103.5 -19.5 0
"39318" -102.5 -19.5 0
"39319" -101.5 -19.5 0
"39320" -100.5 -19.5 0
"39321" -99.5 -19.5 0
"39322" -98.5 -19.5 0
"39323" -97.5 -19.5 0
"39324" -96.5 -19.5 0
"39325" -95.5 -19.5 0
"39326" -94.5 -19.5 0
"39327" -93.5 -19.5 0
"39328" -92.5 -19.5 0
"39329" -91.5 -19.5 0
"39330" -90.5 -19.5 0
"39331" -89.5 -19.5 0
"39332" -88.5 -19.5 0
"39333" -87.5 -19.5 0
"39334" -86.5 -19.5 0
"39335" -85.5 -19.5 0
"39336" -84.5 -19.5 0
"39337" -83.5 -19.5 0
"39338" -82.5 -19.5 0
"39339" -81.5 -19.5 0
"39340" -80.5 -19.5 0
"39341" -79.5 -19.5 0
"39342" -78.5 -19.5 0
"39343" -77.5 -19.5 0
"39344" -76.5 -19.5 0
"39345" -75.5 -19.5 0
"39346" -74.5 -19.5 0
"39347" -73.5 -19.5 0
"39348" -72.5 -19.5 0
"39349" -71.5 -19.5 0
"39350" -70.5 -19.5 0.5
"39351" -69.5 -19.5 1
"39352" -68.5 -19.5 1
"39353" -67.5 -19.5 1
"39354" -66.5 -19.5 1
"39355" -65.5 -19.5 1
"39356" -64.5 -19.5 1
"39357" -63.5 -19.5 1
"39358" -62.5 -19.5 1
"39359" -61.5 -19.5 1
"39360" -60.5 -19.5 1
"39361" -59.5 -19.5 1
"39362" -58.5 -19.5 1
"39363" -57.5 -19.5 1
"39364" -56.5 -19.5 1
"39365" -55.5 -19.5 1
"39366" -54.5 -19.5 1
"39367" -53.5 -19.5 1
"39368" -52.5 -19.5 1
"39369" -51.5 -19.5 1
"39370" -50.5 -19.5 1
"39371" -49.5 -19.5 1
"39372" -48.5 -19.5 1
"39373" -47.5 -19.5 1
"39374" -46.5 -19.5 1
"39375" -45.5 -19.5 1
"39376" -44.5 -19.5 1
"39377" -43.5 -19.5 1
"39378" -42.5 -19.5 1
"39379" -41.5 -19.5 1
"39380" -40.5 -19.5 1
"39381" -39.5 -19.5 0.5
"39382" -38.5 -19.5 0
"39383" -37.5 -19.5 0
"39384" -36.5 -19.5 0
"39385" -35.5 -19.5 0
"39386" -34.5 -19.5 0
"39387" -33.5 -19.5 0
"39388" -32.5 -19.5 0
"39389" -31.5 -19.5 0
"39390" -30.5 -19.5 0
"39391" -29.5 -19.5 0
"39392" -28.5 -19.5 0
"39393" -27.5 -19.5 0
"39394" -26.5 -19.5 0
"39395" -25.5 -19.5 0
"39396" -24.5 -19.5 0
"39397" -23.5 -19.5 0
"39398" -22.5 -19.5 0
"39399" -21.5 -19.5 0
"39400" -20.5 -19.5 0
"39401" -19.5 -19.5 0
"39402" -18.5 -19.5 0
"39403" -17.5 -19.5 0
"39404" -16.5 -19.5 0
"39405" -15.5 -19.5 0
"39406" -14.5 -19.5 0
"39407" -13.5 -19.5 0
"39408" -12.5 -19.5 0
"39409" -11.5 -19.5 0
"39410" -10.5 -19.5 0
"39411" -9.5 -19.5 0
"39412" -8.5 -19.5 0
"39413" -7.5 -19.5 0
"39414" -6.5 -19.5 0
"39415" -5.5 -19.5 0
"39416" -4.5 -19.5 0
"39417" -3.5 -19.5 0
"39418" -2.5 -19.5 0
"39419" -1.5 -19.5 0
"39420" -0.5 -19.5 0
"39421" 0.5 -19.5 0
"39422" 1.5 -19.5 0
"39423" 2.5 -19.5 0
"39424" 3.5 -19.5 0
"39425" 4.5 -19.5 0
"39426" 5.5 -19.5 0
"39427" 6.5 -19.5 0
"39428" 7.5 -19.5 0
"39429" 8.5 -19.5 0
"39430" 9.5 -19.5 0
"39431" 10.5 -19.5 0
"39432" 11.5 -19.5 0
"39433" 12.5 -19.5 0.5
"39434" 13.5 -19.5 1
"39435" 14.5 -19.5 1
"39436" 15.5 -19.5 1
"39437" 16.5 -19.5 1
"39438" 17.5 -19.5 1
"39439" 18.5 -19.5 1
"39440" 19.5 -19.5 1
"39441" 20.5 -19.5 1
"39442" 21.5 -19.5 1
"39443" 22.5 -19.5 1
"39444" 23.5 -19.5 1
"39445" 24.5 -19.5 1
"39446" 25.5 -19.5 1
"39447" 26.5 -19.5 1
"39448" 27.5 -19.5 1
"39449" 28.5 -19.5 1
"39450" 29.5 -19.5 1
"39451" 30.5 -19.5 1
"39452" 31.5 -19.5 1
"39453" 32.5 -19.5 1
"39454" 33.5 -19.5 1
"39455" 34.5 -19.5 1
"39456" 35.5 -19.5 0.75
"39457" 36.5 -19.5 0
"39458" 37.5 -19.5 0
"39459" 38.5 -19.5 0
"39460" 39.5 -19.5 0
"39461" 40.5 -19.5 0
"39462" 41.5 -19.5 0
"39463" 42.5 -19.5 0
"39464" 43.5 -19.5 0
"39465" 44.5 -19.5 1
"39466" 45.5 -19.5 1
"39467" 46.5 -19.5 1
"39468" 47.5 -19.5 1
"39469" 48.5 -19.5 1
"39470" 49.5 -19.5 0.25
"39471" 50.5 -19.5 0
"39472" 51.5 -19.5 0
"39473" 52.5 -19.5 0
"39474" 53.5 -19.5 0
"39475" 54.5 -19.5 0
"39476" 55.5 -19.5 0
"39477" 56.5 -19.5 0
"39478" 57.5 -19.5 0
"39479" 58.5 -19.5 0
"39480" 59.5 -19.5 0
"39481" 60.5 -19.5 0
"39482" 61.5 -19.5 0
"39483" 62.5 -19.5 0
"39484" 63.5 -19.5 0.25
"39485" 64.5 -19.5 0
"39486" 65.5 -19.5 0
"39487" 66.5 -19.5 0
"39488" 67.5 -19.5 0
"39489" 68.5 -19.5 0
"39490" 69.5 -19.5 0
"39491" 70.5 -19.5 0
"39492" 71.5 -19.5 0
"39493" 72.5 -19.5 0
"39494" 73.5 -19.5 0
"39495" 74.5 -19.5 0
"39496" 75.5 -19.5 0
"39497" 76.5 -19.5 0
"39498" 77.5 -19.5 0
"39499" 78.5 -19.5 0
"39500" 79.5 -19.5 0
"39501" 80.5 -19.5 0
"39502" 81.5 -19.5 0
"39503" 82.5 -19.5 0
"39504" 83.5 -19.5 0
"39505" 84.5 -19.5 0
"39506" 85.5 -19.5 0
"39507" 86.5 -19.5 0
"39508" 87.5 -19.5 0
"39509" 88.5 -19.5 0
"39510" 89.5 -19.5 0
"39511" 90.5 -19.5 0
"39512" 91.5 -19.5 0
"39513" 92.5 -19.5 0
"39514" 93.5 -19.5 0
"39515" 94.5 -19.5 0
"39516" 95.5 -19.5 0
"39517" 96.5 -19.5 0
"39518" 97.5 -19.5 0
"39519" 98.5 -19.5 0
"39520" 99.5 -19.5 0
"39521" 100.5 -19.5 0
"39522" 101.5 -19.5 0
"39523" 102.5 -19.5 0
"39524" 103.5 -19.5 0
"39525" 104.5 -19.5 0
"39526" 105.5 -19.5 0
"39527" 106.5 -19.5 0
"39528" 107.5 -19.5 0
"39529" 108.5 -19.5 0
"39530" 109.5 -19.5 0
"39531" 110.5 -19.5 0
"39532" 111.5 -19.5 0
"39533" 112.5 -19.5 0
"39534" 113.5 -19.5 0
"39535" 114.5 -19.5 0
"39536" 115.5 -19.5 0
"39537" 116.5 -19.5 0
"39538" 117.5 -19.5 0
"39539" 118.5 -19.5 0
"39540" 119.5 -19.5 0.5
"39541" 120.5 -19.5 0.5
"39542" 121.5 -19.5 1
"39543" 122.5 -19.5 1
"39544" 123.5 -19.5 1
"39545" 124.5 -19.5 1
"39546" 125.5 -19.5 1
"39547" 126.5 -19.5 1
"39548" 127.5 -19.5 1
"39549" 128.5 -19.5 1
"39550" 129.5 -19.5 1
"39551" 130.5 -19.5 1
"39552" 131.5 -19.5 1
"39553" 132.5 -19.5 1
"39554" 133.5 -19.5 1
"39555" 134.5 -19.5 1
"39556" 135.5 -19.5 1
"39557" 136.5 -19.5 1
"39558" 137.5 -19.5 1
"39559" 138.5 -19.5 1
"39560" 139.5 -19.5 1
"39561" 140.5 -19.5 1
"39562" 141.5 -19.5 1
"39563" 142.5 -19.5 1
"39564" 143.5 -19.5 1
"39565" 144.5 -19.5 1
"39566" 145.5 -19.5 1
"39567" 146.5 -19.5 1
"39568" 147.5 -19.5 1
"39569" 148.5 -19.5 0.25
"39570" 149.5 -19.5 0
"39571" 150.5 -19.5 0
"39572" 151.5 -19.5 0
"39573" 152.5 -19.5 0
"39574" 153.5 -19.5 0
"39575" 154.5 -19.5 0
"39576" 155.5 -19.5 0
"39577" 156.5 -19.5 0
"39578" 157.5 -19.5 0
"39579" 158.5 -19.5 0
"39580" 159.5 -19.5 0
"39581" 160.5 -19.5 0
"39582" 161.5 -19.5 0
"39583" 162.5 -19.5 0
"39584" 163.5 -19.5 0
"39585" 164.5 -19.5 0
"39586" 165.5 -19.5 0
"39587" 166.5 -19.5 0
"39588" 167.5 -19.5 0
"39589" 168.5 -19.5 0
"39590" 169.5 -19.5 0.5
"39591" 170.5 -19.5 0
"39592" 171.5 -19.5 0
"39593" 172.5 -19.5 0
"39594" 173.5 -19.5 0
"39595" 174.5 -19.5 0
"39596" 175.5 -19.5 0
"39597" 176.5 -19.5 0
"39598" 177.5 -19.5 0
"39599" 178.5 -19.5 0.25
"39600" 179.5 -19.5 0.25
"39601" -179.5 -20.5 0
"39602" -178.5 -20.5 0.25
"39603" -177.5 -20.5 0
"39604" -176.5 -20.5 0
"39605" -175.5 -20.5 0
"39606" -174.5 -20.5 0
"39607" -173.5 -20.5 0
"39608" -172.5 -20.5 0
"39609" -171.5 -20.5 0
"39610" -170.5 -20.5 0
"39611" -169.5 -20.5 0
"39612" -168.5 -20.5 0
"39613" -167.5 -20.5 0
"39614" -166.5 -20.5 0
"39615" -165.5 -20.5 0
"39616" -164.5 -20.5 0
"39617" -163.5 -20.5 0
"39618" -162.5 -20.5 0
"39619" -161.5 -20.5 0
"39620" -160.5 -20.5 0
"39621" -159.5 -20.5 0
"39622" -158.5 -20.5 0
"39623" -157.5 -20.5 0.25
"39624" -156.5 -20.5 0
"39625" -155.5 -20.5 0
"39626" -154.5 -20.5 0
"39627" -153.5 -20.5 0
"39628" -152.5 -20.5 0
"39629" -151.5 -20.5 0
"39630" -150.5 -20.5 0
"39631" -149.5 -20.5 0
"39632" -148.5 -20.5 0
"39633" -147.5 -20.5 0
"39634" -146.5 -20.5 0
"39635" -145.5 -20.5 0
"39636" -144.5 -20.5 0
"39637" -143.5 -20.5 0
"39638" -142.5 -20.5 0
"39639" -141.5 -20.5 0
"39640" -140.5 -20.5 0
"39641" -139.5 -20.5 0
"39642" -138.5 -20.5 0.25
"39643" -137.5 -20.5 0
"39644" -136.5 -20.5 0
"39645" -135.5 -20.5 0
"39646" -134.5 -20.5 0
"39647" -133.5 -20.5 0
"39648" -132.5 -20.5 0
"39649" -131.5 -20.5 0
"39650" -130.5 -20.5 0
"39651" -129.5 -20.5 0
"39652" -128.5 -20.5 0
"39653" -127.5 -20.5 0
"39654" -126.5 -20.5 0
"39655" -125.5 -20.5 0
"39656" -124.5 -20.5 0
"39657" -123.5 -20.5 0
"39658" -122.5 -20.5 0
"39659" -121.5 -20.5 0
"39660" -120.5 -20.5 0
"39661" -119.5 -20.5 0
"39662" -118.5 -20.5 0
"39663" -117.5 -20.5 0
"39664" -116.5 -20.5 0
"39665" -115.5 -20.5 0
"39666" -114.5 -20.5 0
"39667" -113.5 -20.5 0
"39668" -112.5 -20.5 0
"39669" -111.5 -20.5 0
"39670" -110.5 -20.5 0
"39671" -109.5 -20.5 0
"39672" -108.5 -20.5 0
"39673" -107.5 -20.5 0
"39674" -106.5 -20.5 0
"39675" -105.5 -20.5 0
"39676" -104.5 -20.5 0
"39677" -103.5 -20.5 0
"39678" -102.5 -20.5 0
"39679" -101.5 -20.5 0
"39680" -100.5 -20.5 0
"39681" -99.5 -20.5 0
"39682" -98.5 -20.5 0
"39683" -97.5 -20.5 0
"39684" -96.5 -20.5 0
"39685" -95.5 -20.5 0
"39686" -94.5 -20.5 0
"39687" -93.5 -20.5 0
"39688" -92.5 -20.5 0
"39689" -91.5 -20.5 0
"39690" -90.5 -20.5 0
"39691" -89.5 -20.5 0
"39692" -88.5 -20.5 0
"39693" -87.5 -20.5 0
"39694" -86.5 -20.5 0
"39695" -85.5 -20.5 0
"39696" -84.5 -20.5 0
"39697" -83.5 -20.5 0
"39698" -82.5 -20.5 0
"39699" -81.5 -20.5 0
"39700" -80.5 -20.5 0
"39701" -79.5 -20.5 0
"39702" -78.5 -20.5 0
"39703" -77.5 -20.5 0
"39704" -76.5 -20.5 0
"39705" -75.5 -20.5 0
"39706" -74.5 -20.5 0
"39707" -73.5 -20.5 0
"39708" -72.5 -20.5 0
"39709" -71.5 -20.5 0
"39710" -70.5 -20.5 0.5
"39711" -69.5 -20.5 1
"39712" -68.5 -20.5 1
"39713" -67.5 -20.5 1
"39714" -66.5 -20.5 1
"39715" -65.5 -20.5 1
"39716" -64.5 -20.5 1
"39717" -63.5 -20.5 1
"39718" -62.5 -20.5 1
"39719" -61.5 -20.5 1
"39720" -60.5 -20.5 1
"39721" -59.5 -20.5 1
"39722" -58.5 -20.5 1
"39723" -57.5 -20.5 1
"39724" -56.5 -20.5 1
"39725" -55.5 -20.5 1
"39726" -54.5 -20.5 1
"39727" -53.5 -20.5 1
"39728" -52.5 -20.5 1
"39729" -51.5 -20.5 1
"39730" -50.5 -20.5 1
"39731" -49.5 -20.5 1
"39732" -48.5 -20.5 1
"39733" -47.5 -20.5 1
"39734" -46.5 -20.5 1
"39735" -45.5 -20.5 1
"39736" -44.5 -20.5 1
"39737" -43.5 -20.5 1
"39738" -42.5 -20.5 1
"39739" -41.5 -20.5 1
"39740" -40.5 -20.5 0.75
"39741" -39.5 -20.5 0
"39742" -38.5 -20.5 0
"39743" -37.5 -20.5 0
"39744" -36.5 -20.5 0
"39745" -35.5 -20.5 0
"39746" -34.5 -20.5 0
"39747" -33.5 -20.5 0
"39748" -32.5 -20.5 0
"39749" -31.5 -20.5 0
"39750" -30.5 -20.5 0
"39751" -29.5 -20.5 0.5
"39752" -28.5 -20.5 0
"39753" -27.5 -20.5 0
"39754" -26.5 -20.5 0
"39755" -25.5 -20.5 0
"39756" -24.5 -20.5 0
"39757" -23.5 -20.5 0
"39758" -22.5 -20.5 0
"39759" -21.5 -20.5 0
"39760" -20.5 -20.5 0
"39761" -19.5 -20.5 0
"39762" -18.5 -20.5 0
"39763" -17.5 -20.5 0
"39764" -16.5 -20.5 0
"39765" -15.5 -20.5 0
"39766" -14.5 -20.5 0
"39767" -13.5 -20.5 0
"39768" -12.5 -20.5 0
"39769" -11.5 -20.5 0
"39770" -10.5 -20.5 0
"39771" -9.5 -20.5 0
"39772" -8.5 -20.5 0
"39773" -7.5 -20.5 0
"39774" -6.5 -20.5 0
"39775" -5.5 -20.5 0
"39776" -4.5 -20.5 0
"39777" -3.5 -20.5 0
"39778" -2.5 -20.5 0
"39779" -1.5 -20.5 0
"39780" -0.5 -20.5 0
"39781" 0.5 -20.5 0
"39782" 1.5 -20.5 0
"39783" 2.5 -20.5 0
"39784" 3.5 -20.5 0
"39785" 4.5 -20.5 0
"39786" 5.5 -20.5 0
"39787" 6.5 -20.5 0
"39788" 7.5 -20.5 0
"39789" 8.5 -20.5 0
"39790" 9.5 -20.5 0
"39791" 10.5 -20.5 0
"39792" 11.5 -20.5 0
"39793" 12.5 -20.5 0
"39794" 13.5 -20.5 1
"39795" 14.5 -20.5 1
"39796" 15.5 -20.5 1
"39797" 16.5 -20.5 1
"39798" 17.5 -20.5 1
"39799" 18.5 -20.5 1
"39800" 19.5 -20.5 1
"39801" 20.5 -20.5 1
"39802" 21.5 -20.5 1
"39803" 22.5 -20.5 1
"39804" 23.5 -20.5 1
"39805" 24.5 -20.5 1
"39806" 25.5 -20.5 1
"39807" 26.5 -20.5 1
"39808" 27.5 -20.5 1
"39809" 28.5 -20.5 1
"39810" 29.5 -20.5 1
"39811" 30.5 -20.5 1
"39812" 31.5 -20.5 1
"39813" 32.5 -20.5 1
"39814" 33.5 -20.5 1
"39815" 34.5 -20.5 1
"39816" 35.5 -20.5 0.25
"39817" 36.5 -20.5 0
"39818" 37.5 -20.5 0
"39819" 38.5 -20.5 0
"39820" 39.5 -20.5 0
"39821" 40.5 -20.5 0
"39822" 41.5 -20.5 0
"39823" 42.5 -20.5 0
"39824" 43.5 -20.5 0.25
"39825" 44.5 -20.5 1
"39826" 45.5 -20.5 1
"39827" 46.5 -20.5 1
"39828" 47.5 -20.5 1
"39829" 48.5 -20.5 1
"39830" 49.5 -20.5 0
"39831" 50.5 -20.5 0
"39832" 51.5 -20.5 0
"39833" 52.5 -20.5 0
"39834" 53.5 -20.5 0
"39835" 54.5 -20.5 0
"39836" 55.5 -20.5 0.5
"39837" 56.5 -20.5 0
"39838" 57.5 -20.5 1
"39839" 58.5 -20.5 0
"39840" 59.5 -20.5 0
"39841" 60.5 -20.5 0
"39842" 61.5 -20.5 0
"39843" 62.5 -20.5 0
"39844" 63.5 -20.5 0
"39845" 64.5 -20.5 0
"39846" 65.5 -20.5 0
"39847" 66.5 -20.5 0
"39848" 67.5 -20.5 0
"39849" 68.5 -20.5 0
"39850" 69.5 -20.5 0
"39851" 70.5 -20.5 0
"39852" 71.5 -20.5 0
"39853" 72.5 -20.5 0
"39854" 73.5 -20.5 0
"39855" 74.5 -20.5 0
"39856" 75.5 -20.5 0
"39857" 76.5 -20.5 0
"39858" 77.5 -20.5 0
"39859" 78.5 -20.5 0
"39860" 79.5 -20.5 0
"39861" 80.5 -20.5 0
"39862" 81.5 -20.5 0
"39863" 82.5 -20.5 0
"39864" 83.5 -20.5 0
"39865" 84.5 -20.5 0
"39866" 85.5 -20.5 0
"39867" 86.5 -20.5 0
"39868" 87.5 -20.5 0
"39869" 88.5 -20.5 0
"39870" 89.5 -20.5 0
"39871" 90.5 -20.5 0
"39872" 91.5 -20.5 0
"39873" 92.5 -20.5 0
"39874" 93.5 -20.5 0
"39875" 94.5 -20.5 0
"39876" 95.5 -20.5 0
"39877" 96.5 -20.5 0
"39878" 97.5 -20.5 0
"39879" 98.5 -20.5 0
"39880" 99.5 -20.5 0
"39881" 100.5 -20.5 0
"39882" 101.5 -20.5 0
"39883" 102.5 -20.5 0
"39884" 103.5 -20.5 0
"39885" 104.5 -20.5 0
"39886" 105.5 -20.5 0
"39887" 106.5 -20.5 0
"39888" 107.5 -20.5 0
"39889" 108.5 -20.5 0
"39890" 109.5 -20.5 0
"39891" 110.5 -20.5 0
"39892" 111.5 -20.5 0
"39893" 112.5 -20.5 0
"39894" 113.5 -20.5 0
"39895" 114.5 -20.5 0
"39896" 115.5 -20.5 0.75
"39897" 116.5 -20.5 0.75
"39898" 117.5 -20.5 1
"39899" 118.5 -20.5 1
"39900" 119.5 -20.5 1
"39901" 120.5 -20.5 1
"39902" 121.5 -20.5 1
"39903" 122.5 -20.5 1
"39904" 123.5 -20.5 1
"39905" 124.5 -20.5 1
"39906" 125.5 -20.5 1
"39907" 126.5 -20.5 1
"39908" 127.5 -20.5 1
"39909" 128.5 -20.5 1
"39910" 129.5 -20.5 1
"39911" 130.5 -20.5 1
"39912" 131.5 -20.5 1
"39913" 132.5 -20.5 1
"39914" 133.5 -20.5 1
"39915" 134.5 -20.5 1
"39916" 135.5 -20.5 1
"39917" 136.5 -20.5 1
"39918" 137.5 -20.5 1
"39919" 138.5 -20.5 1
"39920" 139.5 -20.5 1
"39921" 140.5 -20.5 1
"39922" 141.5 -20.5 1
"39923" 142.5 -20.5 1
"39924" 143.5 -20.5 1
"39925" 144.5 -20.5 1
"39926" 145.5 -20.5 1
"39927" 146.5 -20.5 1
"39928" 147.5 -20.5 1
"39929" 148.5 -20.5 1
"39930" 149.5 -20.5 0.75
"39931" 150.5 -20.5 0
"39932" 151.5 -20.5 0
"39933" 152.5 -20.5 0
"39934" 153.5 -20.5 0
"39935" 154.5 -20.5 0
"39936" 155.5 -20.5 0
"39937" 156.5 -20.5 0
"39938" 157.5 -20.5 0
"39939" 158.5 -20.5 0
"39940" 159.5 -20.5 0
"39941" 160.5 -20.5 0
"39942" 161.5 -20.5 0
"39943" 162.5 -20.5 0
"39944" 163.5 -20.5 0
"39945" 164.5 -20.5 1
"39946" 165.5 -20.5 0.25
"39947" 166.5 -20.5 0
"39948" 167.5 -20.5 0.25
"39949" 168.5 -20.5 0
"39950" 169.5 -20.5 0.25
"39951" 170.5 -20.5 0
"39952" 171.5 -20.5 0
"39953" 172.5 -20.5 0
"39954" 173.5 -20.5 0
"39955" 174.5 -20.5 0
"39956" 175.5 -20.5 0
"39957" 176.5 -20.5 0
"39958" 177.5 -20.5 0
"39959" 178.5 -20.5 0
"39960" 179.5 -20.5 0
"39961" -179.5 -21.5 0
"39962" -178.5 -21.5 0
"39963" -177.5 -21.5 0
"39964" -176.5 -21.5 0
"39965" -175.5 -21.5 0.25
"39966" -174.5 -21.5 0
"39967" -173.5 -21.5 0
"39968" -172.5 -21.5 0
"39969" -171.5 -21.5 0
"39970" -170.5 -21.5 0
"39971" -169.5 -21.5 0
"39972" -168.5 -21.5 0
"39973" -167.5 -21.5 0
"39974" -166.5 -21.5 0
"39975" -165.5 -21.5 0
"39976" -164.5 -21.5 0
"39977" -163.5 -21.5 0
"39978" -162.5 -21.5 0
"39979" -161.5 -21.5 0
"39980" -160.5 -21.5 0
"39981" -159.5 -21.5 0.25
"39982" -158.5 -21.5 0
"39983" -157.5 -21.5 0.25
"39984" -156.5 -21.5 0
"39985" -155.5 -21.5 0
"39986" -154.5 -21.5 0
"39987" -153.5 -21.5 0
"39988" -152.5 -21.5 0
"39989" -151.5 -21.5 0
"39990" -150.5 -21.5 0
"39991" -149.5 -21.5 0
"39992" -148.5 -21.5 0
"39993" -147.5 -21.5 0
"39994" -146.5 -21.5 0
"39995" -145.5 -21.5 0
"39996" -144.5 -21.5 0
"39997" -143.5 -21.5 0
"39998" -142.5 -21.5 0
"39999" -141.5 -21.5 0
"40000" -140.5 -21.5 0.25
"40001" -139.5 -21.5 0
"40002" -138.5 -21.5 0
"40003" -137.5 -21.5 0
"40004" -136.5 -21.5 0
"40005" -135.5 -21.5 0
"40006" -134.5 -21.5 0
"40007" -133.5 -21.5 0
"40008" -132.5 -21.5 0
"40009" -131.5 -21.5 0
"40010" -130.5 -21.5 0
"40011" -129.5 -21.5 0
"40012" -128.5 -21.5 0
"40013" -127.5 -21.5 0
"40014" -126.5 -21.5 0
"40015" -125.5 -21.5 0
"40016" -124.5 -21.5 0
"40017" -123.5 -21.5 0
"40018" -122.5 -21.5 0
"40019" -121.5 -21.5 0
"40020" -120.5 -21.5 0
"40021" -119.5 -21.5 0
"40022" -118.5 -21.5 0
"40023" -117.5 -21.5 0
"40024" -116.5 -21.5 0
"40025" -115.5 -21.5 0
"40026" -114.5 -21.5 0
"40027" -113.5 -21.5 0
"40028" -112.5 -21.5 0
"40029" -111.5 -21.5 0
"40030" -110.5 -21.5 0
"40031" -109.5 -21.5 0
"40032" -108.5 -21.5 0
"40033" -107.5 -21.5 0
"40034" -106.5 -21.5 0
"40035" -105.5 -21.5 0
"40036" -104.5 -21.5 0
"40037" -103.5 -21.5 0
"40038" -102.5 -21.5 0
"40039" -101.5 -21.5 0
"40040" -100.5 -21.5 0
"40041" -99.5 -21.5 0
"40042" -98.5 -21.5 0
"40043" -97.5 -21.5 0
